seq,t_wall,t_rel,ik_ok,left_human_dx,left_human_dy,left_human_dz,left_human_distance,left_robot_dx,left_robot_dy,left_robot_dz,left_robot_distance,left_error_dx,left_error_dy,left_error_dz,left_error_distance,right_human_dx,right_human_dy,right_human_dz,right_human_distance,right_robot_dx,right_robot_dy,right_robot_dz,right_robot_distance,right_error_dx,right_error_dy,right_error_dz,right_error_distance
2739,1789107699.4170723,92.30519197499962,1,0.08878654981035103,-0.015018981823320607,-0.18022917863542398,0.2014725243645762,0.10254664688508905,0.00560820944143213,-0.2604071901646995,0.2799270824518201,0.01376009707473802,0.020627191264752737,-0.0801780115292755,0.08392457818641415,-0.05680931129516144,-0.18807402809799037,-0.18340652343446573,0.2687695866967679,0.014795766194057952,-0.2011146925825788,-0.22146824876369678,0.29952332042816476,0.07160507748921939,-0.013040664484588432,-0.03806172532923105,0.08213428630891334
2740,1789107699.4488103,92.33896978600023,1,0.049844115029385544,0.0692253689597569,-0.19172942460893028,0.20984937400799786,0.09997120394869188,0.008321450519790954,-0.25714433867480846,0.27601938169304135,0.05012708891930634,-0.06090391843996594,-0.06541491406587818,0.10247498869047166,-0.05986135754800337,-0.18292593794205536,-0.17871886314271324,0.26265131437419925,0.011439234812691462,-0.2007410112488462,-0.21777455362763184,0.29640102209341923,0.07130059236069483,-0.01781507330679083,-0.03905569048491861,0.0832255866135293
2741,1789107699.482553,92.37263298299877,1,0.14854733946796975,0.11584639760252693,-0.28826228310007274,0.3443571456475987,0.09997120394869188,0.008321450519790954,-0.25714433867480846,0.27601938169304135,-0.04857613551927786,-0.10752494708273598,0.031117944425264277,0.12202287348028752,-0.0618611025096706,-0.1819322564154388,-0.17635945011514842,0.26082330718906716,0.011439234812691462,-0.2007410112488462,-0.21777455362763184,0.29640102209341923,0.07330033732236206,-0.018808754833407382,-0.041415103512483425,0.08626656078055395
2742,1789107699.517664,92.40782314999888,1,0.04866465396786493,-0.06393457007457774,-0.22929236773783068,0.242962687874607,0.09997120394869188,0.008321450519790954,-0.25714433867480846,0.27601938169304135,0.051306549980826954,0.0722560205943687,-0.027851970936977777,0.09289255550442771,-0.06804362909272979,-0.1821597059626574,-0.17812774066263537,0.26370738694637635,0.011439234812691462,-0.2007410112488462,-0.21777455362763184,0.29640102209341923,0.07948286390542125,-0.018581305286188787,-0.039646812964996475,0.0907450292799979
2743,1789107699.5522566,92.44241606300056,1,0.040867109959869585,-0.04901449919223756,-0.21051525481677436,0.21997548572081702,0.09764651937648425,0.010324782077150069,-0.2536269772555295,0.2719707474399768,0.05677940941661466,0.05933928126938763,-0.04311172243875516,0.09275598227016581,-0.07368550196530196,-0.18151468941832158,-0.17864286311602973,0.2651233830064802,0.008326114297495496,-0.20034709082783256,-0.21421127078442753,0.29341906808104695,0.08201161626279746,-0.01883240140951098,-0.035568407668397806,0.0913546723980259
2744,1789107699.5851572,92.47486542299885,1,0.07867233747116942,-0.02647541506091051,-0.20833277262990113,0.22426062614174413,0.09764651937648425,0.010324782077150069,-0.2536269772555295,0.2719707474399768,0.01897418190531483,0.036800197138060584,-0.04529420462562839,0.06136643268957708,-0.07902901694726495,-0.18111170425252907,-0.17934679545704957,0.26685634333404823,0.008326114297495496,-0.20034709082783256,-0.21421127078442753,0.29341906808104695,0.08735513124476045,-0.019235386575303492,-0.034864475327377964,0.09600234732205268
2745,1789107699.6177952,92.5079566050008,1,0.07188167703051912,-0.02076819270169392,-0.20902789314312376,0.22201566033203088,0.09764651937648425,0.010324782077150069,-0.2536269772555295,0.2719707474399768,0.025764842345965128,0.031092974778843988,-0.04459908411240576,0.06016376388970117,-0.0842143725154987,-0.17988714359897384,-0.1790360279850427,0.26740483220584854,0.008326114297495496,-0.20034709082783256,-0.21421127078442753,0.29341906808104695,0.09254048681299419,-0.020459947228858716,-0.03517524279938483,0.10109227886534812
2746,1789107699.6526613,92.54281977400024,1,0.07564045292137858,-0.02514975332040863,-0.20615914244013944,0.22103298446585387,0.0957982698794499,0.012207486040600055,-0.2505624473809245,0.2685290883030103,0.020157816958071312,0.03735723936100868,-0.04440330494078504,0.061429263440604176,-0.08919355056891423,-0.1786477586426561,-0.17869260687190214,0.2679581289713196,0.005606904990802658,-0.19987635037892093,-0.21084170569172975,0.29057910744472154,0.09480045555971689,-0.021228591736264818,-0.03214909881982761,0.10232958534247028
2747,1789107699.6851661,92.57532743900083,1,0.08127102943407968,-0.030144723923230445,-0.2041048683579556,0.22174869084867493,0.0957982698794499,0.012207486040600055,-0.2505624473809245,0.2685290883030103,0.01452724044537021,0.0423522099638305,-0.046457579022968876,0.06452175642721904,-0.08919355056891423,-0.1786477586426561,-0.17869260687190214,0.2679581289713196,0.005606904990802658,-0.19987635037892093,-0.21084170569172975,0.29057910744472154,0.09480045555971689,-0.021228591736264818,-0.03214909881982761,0.10232958534247028
2748,1789107699.7192736,92.60943505199975,1,0.08710952371689568,-0.03546271431269248,-0.20165553469020048,0.22250983775958919,0.0957982698794499,0.012207486040600055,-0.2505624473809245,0.2685290883030103,0.008688746162554217,0.04767020035329254,-0.048906912690724,0.06884641182035889,-0.08919355056891423,-0.1786477586426561,-0.17869260687190214,0.2679581289713196,0.005606904990802658,-0.19987635037892093,-0.21084170569172975,0.29057910744472154,0.09480045555971689,-0.021228591736264818,-0.03214909881982761,0.10232958534247028
2749,1789107699.7519152,92.64207715299926,1,0.09171853154057427,-0.03859609735928095,-0.19923770291532517,0.22270520879023414,0.09390853233072854,0.013892727002067826,-0.24802565172253122,0.26557210738413745,0.002190000790154273,0.052488824361348774,-0.04878794880720605,0.07169474691434481,-0.08889787344193636,-0.17785942379833913,-0.17829960448469162,0.26707219154336004,0.00306448343693147,-0.19943089037186218,-0.2077984754464289,0.2880317300074925,0.09196235687886783,-0.021571466573523046,-0.029498870961737284,0.09895749916436905
2750,1789107699.7858703,92.67591416399955,1,0.09179468459688042,-0.038409838350434856,-0.19907706472218156,0.2225606827378703,0.09390853233072854,0.013892727002067826,-0.24802565172253122,0.26557210738413745,0.002113847733848123,0.05230256535250268,-0.04894858700034965,0.07166582772860094,-0.08882124919846984,-0.17767377588959685,-0.17813896629154802,0.2668158096130449,0.00306448343693147,-0.19943089037186218,-0.2077984754464289,0.2880317300074925,0.09188573263540131,-0.021757114482265333,-0.029659509154880886,0.09897497853420993
2751,1789107699.818781,92.70894457699978,1,0.09186129405023816,-0.03846516615578853,-0.19903477840653072,0.22255990062747946,0.09390853233072854,0.013892727002067826,-0.24802565172253122,0.26557210738413745,0.0020472382804903877,0.052357893157856356,-0.048990873316000494,0.07173315710862736,-0.08880326162194407,-0.17766602162532558,-0.17809667997589718,0.26677642686958536,0.00306448343693147,-0.19943089037186218,-0.2077984754464289,0.2880317300074925,0.09186774505887554,-0.021764868746536603,-0.029701795470531728,0.09897266667080268
2752,1789107699.8524337,92.74259618499855,1,0.09165560908088513,-0.03860000697307088,-0.19911282781313222,0.22256825787621018,0.09224461257535102,0.01503351812679709,-0.24581902472253536,0.26298682121350453,0.0005890034944658895,0.05363352509986797,-0.04670619690940314,0.07112222416020607,-0.08912415221001846,-0.17765121245968973,-0.17817472938249868,0.2669256487977111,0.0006010851981659848,-0.1990788232992738,-0.20514669907328204,0.28586344175200623,0.08972523740818444,-0.021427610839584055,-0.02697196969078336,0.09611060234567391
2753,1789107699.885974,92.77613323599871,1,0.09160437819535597,-0.03917821958582182,-0.19906965139622246,0.22260957100153222,0.09224461257535102,0.01503351812679709,-0.24581902472253536,0.26298682121350453,0.0006402343799950527,0.05421173771261891,-0.046749373326312904,0.07158789221848966,-0.08956832614580232,-0.17771706266381643,-0.1781315529655889,0.267089291384638,0.0006010851981659848,-0.1990788232992738,-0.20514669907328204,0.28586344175200623,0.0901694113439683,-0.02136176063545736,-0.027015146107693122,0.09652287645312038
2754,1789107699.9205668,92.81072727799983,1,0.09158390117600898,-0.03965695742711543,-0.1990101454339106,0.22263270921546832,0.09138038542735308,0.01584807353882413,-0.24395700159034378,0.26099148434516894,-0.0002035157486559025,0.05550503096593956,-0.04494685615643318,0.07142177370758133,-0.08986392414188066,-0.17783527167029384,-0.17807204700327706,0.2672275484229914,-0.0017027132813612622,-0.19876876165101504,-0.20281900374703646,0.283984978690312,0.0881612108605194,-0.020933489980721198,-0.024746956743759402,0.09393094256550084
2755,1789107699.9535544,92.8437147170007,1,0.0914157168805759,-0.040035884965091154,-0.1986543146971722,0.22231338719368826,0.09138038542735308,0.01584807353882413,-0.24395700159034378,0.26099148434516894,-3.533145322281994e-05,0.05588395850391528,-0.04530268689317157,0.0719399159446246,-0.09023565205395831,-0.17794650821032096,-0.17771621626653866,0.26718998149246537,-0.0017027132813612622,-0.19876876165101504,-0.20281900374703646,0.283984978690312,0.08853293877259705,-0.020822253440694077,-0.025102787480497796,0.0943493371749476
2756,1789107699.9871616,92.87663208600134,1,0.09166782053135972,-0.04030610918238854,-0.19781273596540916,0.22171479487962203,0.09138038542735308,0.01584807353882413,-0.24395700159034378,0.26099148434516894,-0.0002874351040066392,0.05615418272121267,-0.04614426562493462,0.07268196548037813,-0.08998792672542275,-0.17821096525445712,-0.17687463753477561,0.26672385063267895,-0.0017027132813612622,-0.19876876165101504,-0.20281900374703646,0.283984978690312,0.08828521344406148,-0.020557796396557915,-0.025944366212260844,0.09428686039794584
2757,1789107700.0229292,92.91299536600127,1,0.09211915810223259,-0.040335420856629695,-0.1968799377296031,0.2210759945031526,0.09138038542735308,0.01584807353882413,-0.24395700159034378,0.26099148434516894,-0.000738772674879512,0.05618349439545382,-0.047077063860740676,0.07330334759952914,-0.0892983834827408,-0.1785534929200991,-0.17594183929896956,0.2661035173433507,-0.0017027132813612622,-0.19876876165101504,-0.20281900374703646,0.283984978690312,0.08759567020137954,-0.020215268730915947,-0.026877164448066898,0.09382984864455676
2758,1789107700.0532749,92.94343310100157,1,0.09226456385210227,-0.040320711132483596,-0.19636536300405094,0.22067592817695486,0.09100748981692444,0.016512539566327332,-0.24233547895145013,0.25938679905564943,-0.0012570740351778298,0.05683325069881093,-0.04597011594739919,0.07310848227354427,-0.08903243758157263,-0.17869685470801483,-0.1754272645734174,0.2657707018840974,-0.0037921677311583135,-0.1984704589751313,-0.20075130763428076,0.28232249492163064,0.08524026985041432,-0.019773604267116468,-0.02532404306086336,0.09109449043071947
2759,1789107700.0867085,92.9767282770008,1,0.0923247706901271,-0.04046626158061925,-0.1956973239880142,0.22013365082459668,0.09100748981692444,0.016512539566327332,-0.24233547895145013,0.25938679905564943,-0.001317280873202653,0.05697880114694658,-0.04663815496343593,0.07364398486934048,-0.08892603834775248,-0.1789029043555439,-0.17475922555738066,0.26543337469220085,-0.0037921677311583135,-0.1984704589751313,-0.20075130763428076,0.28232249492163064,0.08513387061659416,-0.019567554619587396,-0.025992082076900097,0.09113864959854212
2760,1789107700.1230671,93.01319646000047,1,0.0523921901596445,0.08642916444536136,-0.20888005350163463,0.2320470185270507,0.09079365366570166,0.01709595221651853,-0.2408675328169658,0.2579785407616086,0.038401463506057165,-0.06933321222884284,-0.03198747931533116,0.08546909119866399,0.05716222431838297,-0.23390443423389873,-0.11885540340474132,0.2685245075627347,-0.005682953460704049,-0.19821992900962998,-0.19889364784731972,0.2808596079371915,-0.06284517777908702,0.03568450522426875,-0.0800382444425784,0.10783793792833693
2761,1789107700.1539404,93.0438205850005,1,0.05247624149883612,0.08594243371046148,-0.20983030575416395,0.2327415198171722,0.09079365366570166,0.01709595221651853,-0.2408675328169658,0.2579785407616086,0.038317412166865544,-0.06884648149394296,-0.031037227062801848,0.08468395097661188,0.05545454504685482,-0.23441283372969887,-0.11980565565727064,0.2690315563479675,-0.005682953460704049,-0.19821992900962998,-0.19889364784731972,0.2808596079371915,-0.06113749850755887,0.03619290472006889,-0.07908799219004908,0.1063138306359573
2762,1789107700.1877708,93.0779328389981,1,0.04925294203295494,0.04431790930910382,-0.16822388873185745,0.18080156560301108,0.09079365366570166,0.01709595221651853,-0.2408675328169658,0.2579785407616086,0.041540711632746724,-0.02722195709258529,-0.07264364408510834,0.08799866304023869,0.09668543613182048,-0.2800562436617844,-0.11184284195985428,0.31668342942377964,-0.005682953460704049,-0.19821992900962998,-0.19889364784731972,0.2808596079371915,-0.10236838959252453,0.08183631465215441,-0.08705080588746544,0.1573350323013616
2763,1789107700.220531,93.11069202699946,1,0.05794228818225547,0.043402148788599444,-0.21063435031216016,0.2227282757323126,0.08961661815222241,0.01808656689232127,-0.23925524183820313,0.25612757153037763,0.03167432996996694,-0.025315581896278173,-0.02862089152604297,0.04963161590699049,0.10510618440944167,-0.2851907891615115,-0.11565881921093335,0.3252046412413953,-0.0057521776475794595,-0.19854376649185362,-0.1980138332045474,0.2804678108104731,-0.11085836205702113,0.0866470226696579,-0.08235501399361406,0.16303260810454503
2764,1789107700.2547183,93.14463090099889,1,0.058360180635190745,0.04244570224315206,-0.21177707129017742,0.22373438771662105,0.08961661815222241,0.01808656689232127,-0.23925524183820313,0.25612757153037763,0.031256437517031666,-0.024359135350830792,-0.027478170548025704,0.048222217057727515,0.10186818124738276,-0.28665125286391624,-0.11680154018895061,0.3258660260131662,-0.0057521776475794595,-0.19854376649185362,-0.1980138332045474,0.2804678108104731,-0.10762035889496221,0.08810748637206262,-0.08121229301559679,0.16106057040857277
2765,1789107700.2878942,93.17773862000104,1,0.05778127663130381,0.03972030772070217,-0.2020430439981893,0.2138639062642988,0.08961661815222241,0.01808656689232127,-0.23925524183820313,0.25612757153037763,0.0318353415209186,-0.021633740828380897,-0.03721219784001384,0.05353742037180545,0.10196065064081741,-0.2894549917633877,-0.11665199938149007,0.3283106082592227,-0.0057521776475794595,-0.19854376649185362,-0.1980138332045474,0.2804678108104731,-0.10771282828839687,0.09091122527153406,-0.08136183382305734,0.16274720354374167
2766,1789107700.3209746,93.2111359699993,1,0.06243938905671578,0.03564003175479941,-0.2178202676531611,0.22937863494613828,0.08702643498985793,0.019914602625902174,-0.2374626587556595,0.2536901773583249,0.02458704593314215,-0.01572542912889724,-0.019642391102498408,0.03518004373547481,0.09752264589958493,-0.29496316204022205,-0.1183261680361567,0.3324379873993688,-0.0013935039451623277,-0.2004187578560544,-0.19964586633785425,0.2828923687546225,-0.09891614984474725,0.09454440418416765,-0.08131969830169755,0.15917268105591129
2767,1789107700.3542485,93.24440836899885,1,0.06279921661317764,0.03271254652954414,-0.21873176773065262,0.22990745643030494,0.08702643498985793,0.019914602625902174,-0.2374626587556595,0.2536901773583249,0.024227218376680293,-0.012797943903641966,-0.018730891025006885,0.03319023586874316,0.0878148153991122,-0.2988044612929089,-0.11923766811364822,0.3334863856131254,-0.0013935039451623277,-0.2004187578560544,-0.19964586633785425,0.2828923687546225,-0.08920831934427453,0.09838570343685449,-0.08040819822420603,0.1552525337076917
2768,1789107700.3874264,93.27758727699984,1,0.06357962251960467,0.02926846960086337,-0.21885063538161842,0.2297707821274284,0.08702643498985793,0.019914602625902174,-0.2374626587556595,0.2536901773583249,0.023446812470253264,-0.009353866974961197,-0.01861202337404108,0.031363278790272314,0.07680325894223847,-0.30292792125540896,-0.11935653576461402,0.3345295931453619,-0.0013935039451623277,-0.2004187578560544,-0.19964586633785425,0.2828923687546225,-0.0781967628874008,0.10250916339935456,-0.08028933057324023,0.15188561126980726
2769,1789107700.4224634,93.31262353800048,1,0.0642654621275916,0.02591951378467292,-0.2184657903198075,0.2291924352097269,0.08489440957224811,0.022073945004938686,-0.2365838322833062,0.2523216786614999,0.020628947444656515,-0.0038455687797342326,-0.0181180419634987,0.027723732008969625,0.06671595080174794,-0.3065309363028989,-0.11897169070280311,0.33550930864999345,0.007300379503021953,-0.20413030030557577,-0.20393630935184687,0.28863903636858423,-0.05941557129872599,0.10240063599732313,-0.08496461864904375,0.14572263649683154
2770,1789107700.4548168,93.34497574999841,1,0.06506776229304023,0.021200131503324234,-0.21716384331706884,0.22769144496406152,0.08489440957224811,0.022073945004938686,-0.2365838322833062,0.2523216786614999,0.019826647279207882,0.0008738135016144524,-0.019419988966237367,0.027766805070416477,0.052040436036225796,-0.3110040157145721,-0.11766974370006444,0.33656778419193534,0.007300379503021953,-0.20413030030557577,-0.20393630935184687,0.28863903636858423,-0.04474005653320384,0.10687371540899632,-0.08626656565178242,0.14444924386534774
2771,1789107700.4937828,93.38045504799811,1,0.0655084896954066,0.018637319135606074,-0.21581133410977626,0.2263034330649385,0.08489440957224811,0.022073945004938686,-0.2365838322833062,0.2523216786614999,0.019385919876841518,0.0034366258693326115,-0.02077249817352994,0.02862028943261039,0.044744984307848595,-0.3131731440842751,-0.11631723449277187,0.3370596843830277,0.007300379503021953,-0.20413030030557577,-0.20393630935184687,0.28863903636858423,-0.03744460480482664,0.10904284377869933,-0.087619074859075,0.14480864092828047
2772,1789107700.5238967,93.41401982399839,1,0.0655084896954066,0.018637319135606074,-0.21581133410977626,0.2263034330649385,0.08362717917367879,0.023623011700701496,-0.2367201477436843,0.2521665721822577,0.018118689478272193,0.004985692565095422,-0.020908813633908035,0.028112675545760454,0.044744984307848595,-0.3131731440842751,-0.11631723449277187,0.3370596843830277,0.0172516111766986,-0.2090447840228082,-0.20933084092823853,0.2963388951505658,-0.027493373131149995,0.10412836006146689,-0.09301360643546666,0.14230295821714678
2773,1789107700.555778,93.44594102200062,1,0.06594369154787863,0.011360328862161973,-0.21120452913656274,0.221551304791047,0.08362717917367879,0.023623011700701496,-0.2367201477436843,0.2521665721822577,0.01768348762580016,0.012262682838539523,-0.025515618607121565,0.03337852480135285,0.026804924547642356,-0.3187873101962939,-0.11171042951955834,0.33885553438838373,0.0172516111766986,-0.2090447840228082,-0.20933084092823853,0.2963388951505658,-0.009553313370943756,0.1097425261734857,-0.09762041140868019,0.14718842539718138
2774,1789107700.591308,93.48146818399982,1,0.0077367067707911075,-0.21184895167128978,-0.26921394607888716,0.34266015776458114,0.08295891724952484,0.024336652441691954,-0.23755677270535228,0.25279967338084836,0.07522221047873373,0.23618560411298173,0.03165717337353488,0.2498883694082682,-0.03295691493583558,-0.19998914430538378,-0.15235844395028608,0.25356441297043236,0.02557017282454055,-0.2145579456256758,-0.2140520334497647,0.30414999390656994,0.05852708776037613,-0.014568801320292007,-0.06169358949947862,0.08627727950596896
2775,1789107700.624192,93.5143517739998,1,0.006587172920986817,-0.21277497092632974,-0.2689646995634971,0.3430139774281417,0.08295891724952484,0.024336652441691954,-0.23755677270535228,0.25279967338084836,0.07637174432853802,0.2371116233680217,0.031407926858144836,0.2510797147073589,-0.03403711439588296,-0.20067980005714187,-0.15210919743489604,0.2541025683688794,0.02557017282454055,-0.2145579456256758,-0.2140520334497647,0.30414999390656994,0.05960728722042351,-0.013878145568533923,-0.06194283601486866,0.08707781891942627
2776,1789107700.6569324,93.54681675300162,1,-0.03781033621681834,-0.15634076532930286,-0.23191668058301707,0.2822364313146447,0.08295891724952484,0.024336652441691954,-0.23755677270535228,0.25279967338084836,0.12076925346634318,0.1806774177709948,-0.005640092122335211,0.21739676288841298,-0.04714318356271298,-0.18895365826441096,-0.14332224393750925,0.2417999800149172,0.02557017282454055,-0.2145579456256758,-0.2140520334497647,0.30414999390656994,0.07271335638725353,-0.025604287361264827,-0.07072978951225545,0.10462081462513054
2777,1789107700.6914122,93.58131882900125,1,-0.037432854156310355,-0.15825913866035587,-0.23246638573518275,0.2837037081826463,0.08269491858168607,0.024442447056891657,-0.23878172600812353,0.25387515721862036,0.12012777273799642,0.18270158571724754,-0.006315340272940784,0.21874742222332927,-0.04682715320163203,-0.1908543832617646,-0.14387194908967493,0.24355146401132485,0.03178089741783666,-0.22033757823828792,-0.21764235952949657,0.31133080555281284,0.07860805061946868,-0.029483194976523325,-0.07377041043982163,0.11176116438493465
2778,1789107700.7282987,93.61837687200023,1,-0.036482465754216625,-0.16029058686955955,-0.2331206639415495,0.28525302189993407,0.08269491858168607,0.024442447056891657,-0.23878172600812353,0.25387515721862036,0.11917738433590269,0.1847330339264512,-0.0056610620665740186,0.21991268809357145,-0.04589361803804751,-0.19288096946733124,-0.1445262272960417,0.24535101983832647,0.03178089741783666,-0.22033757823828792,-0.21764235952949657,0.31133080555281284,0.07767451545588416,-0.02745660877095668,-0.07311613223345487,0.11015064461585244
2779,1789107700.7580411,93.6482042639982,1,-0.03497488052043518,-0.1620630650316857,-0.2336211359250231,0.28647253701843955,0.08269491858168607,0.024442447056891657,-0.23878172600812353,0.25387515721862036,0.11766979910212125,0.18650551208857735,-0.005160590083100436,0.220583588125141,-0.04427608190393634,-0.1946849975005348,-0.14502669927951528,0.2467698587438472,0.03178089741783666,-0.22033757823828792,-0.21764235952949657,0.31133080555281284,0.076056979321773,-0.025652580737753117,-0.07261566024998128,0.10823933257185328
2780,1789107700.7916527,93.68174236100094,1,-0.0337017940251893,-0.16363884965465103,-0.2337544086140937,0.28732317620292736,0.08431413798016776,0.01984190943334363,-0.24284790588595323,0.2578326601237566,0.11801593200535707,0.18348075908799466,-0.00909349727185954,0.21834752312594047,-0.04289792089568355,-0.19629055827396175,-0.14515997196858588,0.24787422687039598,0.03171933982930816,-0.22315480104366425,-0.21731906370719217,0.3131002350663684,0.07461726072499171,-0.026864242769702507,-0.0721590917386063,0.10722106909666357
2781,1789107700.826075,93.71528615100033,1,-0.0331481789309267,-0.1647293428388783,-0.23355967391603727,0.28772326885104565,0.08431413798016776,0.01984190943334363,-0.24284790588595323,0.2578326601237566,0.11746231691109446,0.18457125227222193,-0.009288231969915961,0.2189753737582963,-0.04227843227671994,-0.1973995325998856,-0.14496523727052946,0.24853362211847996,0.03171933982930816,-0.22315480104366425,-0.21731906370719217,0.3131002350663684,0.0739977721060281,-0.02575526844377865,-0.07235382643666272,0.10664933346858518
2782,1789107700.858373,93.74847182099984,1,-0.033368855453591875,-0.16535099276895276,-0.23364103934873848,0.2881710717471824,0.08431413798016776,0.01984190943334363,-0.24284790588595323,0.2578326601237566,0.11768299343375964,0.1851929022022964,-0.009206866537214753,0.2196143537227786,-0.042503431651725945,-0.19801997412526506,-0.14504660270323066,0.24911236181790022,0.03171933982930816,-0.22315480104366425,-0.21731906370719217,0.3131002350663684,0.07422277148103411,-0.02513482691839919,-0.07227246100396151,0.10660247628508839
2783,1789107700.893763,93.78201304699905,1,-0.035670530984460325,-0.16629419677235485,-0.23415797769182234,0.2894064705178514,0.08568607307642276,0.012321205846663554,-0.2477399192752557,0.2624290053238859,0.12135660406088308,0.1786154026190184,-0.013581941583433371,0.21636856643033844,-0.04506660391842797,-0.19888893006775327,-0.14556354104631453,0.2505524890600335,0.027672191756787673,-0.22286861543168998,-0.214001451746931,0.31021410556397494,0.07273879567521564,-0.023979685363936715,-0.06843791070061647,0.10271175846756653
2784,1789107700.9255052,93.81566546799877,1,-0.03840090710845673,-0.166439493793875,-0.23513821819592517,0.29063158193401517,0.08568607307642276,0.012321205846663554,-0.2477399192752557,0.2624290053238859,0.12408698018487949,0.17876069964053853,-0.012601701079330535,0.2179719460331313,-0.04815408739341545,-0.198929158296724,-0.14654378155041736,0.2517274440032954,0.027672191756787673,-0.22286861543168998,-0.214001451746931,0.31021410556397494,0.07582627915020312,-0.02393945713496598,-0.06745767019651364,0.10427492261336378
2785,1789107700.958838,93.84900094199838,1,-0.04098279215955175,-0.16646097586198288,-0.2358444297965261,0.29156721489935244,0.08568607307642276,0.012321205846663554,-0.2477399192752557,0.2624290053238859,0.1266688652359745,0.17878218170864643,-0.01189548947872962,0.21943010866016427,-0.05112886288076378,-0.1988300980944247,-0.14724999315101828,0.25264625271452856,0.027672191756787673,-0.22286861543168998,-0.214001451746931,0.31021410556397494,0.07880105463755145,-0.02403851733726528,-0.06675145859591272,0.10603402167439573
2786,1789107700.9939458,93.88402764900093,1,-0.044159303162452715,-0.16642353444289207,-0.23674081507725098,0.2927337534274089,0.08568607307642276,0.012321205846663554,-0.2477399192752557,0.2624290053238859,0.1298453762388755,0.17874474028955561,-0.010999104198004733,0.22120236030602022,-0.054793685012765436,-0.1986355313980691,-0.14814637843174316,0.2537829223835062,0.027672191756787673,-0.22286861543168998,-0.214001451746931,0.31021410556397494,0.08246587676955311,-0.024233084033620872,-0.06585507331518783,0.10828090263061356
2787,1789107701.0284433,93.91848776400002,1,-0.044159303162452715,-0.16642353444289207,-0.23674081507725098,0.2927337534274089,0.0863594437651089,0.003977881338659929,-0.2528093270722119,0.2671822092169837,0.1305187469275616,0.170401415781552,-0.0160685119949609,0.21524400776242397,-0.054793685012765436,-0.1986355313980691,-0.14814637843174316,0.2537829223835062,0.0226354679964543,-0.22181765790000352,-0.20992661121200068,0.3062427466285789,0.07742915300921974,-0.023182126501934408,-0.061780232780257516,0.10173240332981255
2788,1789107701.061868,93.95202793099816,1,-0.04652271391535667,-0.16637469448426642,-0.23775171037867104,0.2938890567250958,0.0863594437651089,0.003977881338659929,-0.2528093270722119,0.2671822092169837,0.13288215768046557,0.17035257582292634,-0.015057616693540832,0.2165742360942584,-0.05750631354492905,-0.19846929472100178,-0.14915727373316323,0.2548429503676516,0.0226354679964543,-0.22181765790000352,-0.20992661121200068,0.3062427466285789,0.08014178154138335,-0.02334836317900174,-0.06076933747883745,0.10325097379386897
2789,1789107701.0967402,93.98690107600123,1,-0.04652271391535667,-0.16637469448426642,-0.23775171037867104,0.2938890567250958,0.08640128765133301,-0.0043342153905442035,-0.2578112943790779,0.27193865381787047,0.13292400156668968,0.1620404790937222,-0.02005958400040686,0.21054285541830603,-0.05750631354492905,-0.19846929472100178,-0.14915727373316323,0.2548429503676516,0.017578116031347263,-0.22072587485262643,-0.20589612052000766,0.3023609009740815,0.07508442957627631,-0.022256580131624654,-0.05673884678684443,0.09670741263549157
2790,1789107701.1302552,94.0204147029981,1,-0.04504424632360482,-0.16698750854910527,-0.236102230190806,0.2926740084793514,0.08640128765133301,-0.0043342153905442035,-0.2578112943790779,0.27193865381787047,0.13144553397493783,0.16265329315856106,-0.021709064188271898,0.21025057822800833,-0.0558115309158175,-0.19915532488296445,-0.1475077935452982,0.25403999600261506,0.017578116031347263,-0.22072587485262643,-0.20589612052000766,0.3023609009740815,0.07338964694716477,-0.021570549969661984,-0.05838832697470947,0.09623162490537485
2791,1789107701.1635957,94.05375683199964,1,-0.04462613936981322,-0.16729105187970844,-0.23540350099185003,0.2922201167498453,0.08640128765133301,-0.0043342153905442035,-0.2578112943790779,0.27193865381787047,0.13102742702114623,0.16295683648916423,-0.02240779338722787,0.21029794672041544,-0.05534384617698146,-0.19947542053864245,-0.14680906434634222,0.2537839358252963,0.017578116031347263,-0.22072587485262643,-0.20589612052000766,0.3023609009740815,0.07292196220832872,-0.02125045431398398,-0.05908705617366544,0.09623135969180492
2792,1789107701.200007,94.09016712499943,1,-0.044471436158184025,-0.16798585741702657,-0.23445024769275125,0.291828503695745,0.08566508827149141,-0.012291863122897394,-0.2624685656920217,0.27636813351763545,0.13013652442967544,0.15569399429412917,-0.02801831799927046,0.20484423592916662,-0.055247724514434465,-0.2001506585891392,-0.14585581104724343,0.25374497987928385,0.01275699813382472,-0.2198135245477012,-0.20219032954350202,0.298934200011272,0.06800472264825919,-0.01966286595856201,-0.05633451849625859,0.09047015294767846
2793,1789107701.2336323,94.12331719099893,1,-0.04482724483454227,-0.16858196165166042,-0.2342032244735346,0.29202826922676295,0.08566508827149141,-0.012291863122897394,-0.2624685656920217,0.27636813351763545,0.1304923331060337,0.15629009852876302,-0.028265341218487117,0.20555722661046003,-0.055757067794070886,-0.20069491535031542,-0.14560878782802678,0.2541440905258476,0.01275699813382472,-0.2198135245477012,-0.20219032954350202,0.298934200011272,0.0685140659278956,-0.019118609197385783,-0.05658154171547525,0.09089097485732263
